[Antithetic Variates]-> 1st premium=1189.77]
[Antithetic Variates]-> 1st premium=1219.28]
[Antithetic Variates]-> 1st premium=1236.58]
[Antithetic Variates]-> 1st premium=1255.22]
[Antithetic Variates]-> 1st premium=1270.74]
[Antithetic Variates]-> 1st premium=1288.6]
[Antithetic Variates]-> 1st premium=1305.36]
[Antithetic Variates]-> 1st premium=1322.54]
[Antithetic Variates]-> 1st premium=1336.73]
[Antithetic Variates]-> 1st premium=1360.63]
[Antithetic Variates]-> 1st premium=1376.35]
[Antithetic Variates]-> 1st premium=1390.65]
[Antithetic Variates]-> 1st premium=1404.08]
[Antithetic Variates]-> 1st premium=1423.59]
[Antithetic Variates]-> 1st premium=1436.89]
[Antithetic Variates]-> 1st premium=1464.23]
[Antithetic Variates]-> 1st premium=1480.8]
[Antithetic Variates]-> 1st premium=1501.55]
[Antithetic Variates]-> 1st premium=1519.2]
[Antithetic Variates]-> 1st premium=1535.34]
[Antithetic Variates]-> 1st premium=1552.87]
[Antithetic Variates]-> 1st premium=1566.53]
[Antithetic Variates]-> 1st premium=1582.76]
[Antithetic Variates]-> 1st premium=1602.21]
[Antithetic Variates]-> 1st premium=1620.3]
[Antithetic Variates]-> 1st premium=1646.58]
[Antithetic Variates]-> 1st premium=1661.84]
[Antithetic Variates]-> 1st premium=1677.44]
[Antithetic Variates]-> 1st premium=1697.72]
[Antithetic Variates]-> 1st premium=1712.19]
[Antithetic Variates]-> 1st premium=1740.07]
[Antithetic Variates]-> 1st premium=1757.34]
[Antithetic Variates]-> 1st premium=1775.84]
[Antithetic Variates]-> 1st premium=1792.97]
[Antithetic Variates]-> 1st premium=1811.19]
[Antithetic Variates]-> 1st premium=1843.15]
[Antithetic Variates]-> 1st premium=1866.64]
[Antithetic Variates]-> 1st premium=1886.95]
[Antithetic Variates]-> 1st premium=1902.83]
[Antithetic Variates]-> 1st premium=1920.13]
[Antithetic Variates]-> 1st premium=1936.59]
[Antithetic Variates]-> 1st premium=1952.82]
[Antithetic Variates]-> 1st premium=1988.29]
[Antithetic Variates]-> 1st premium=2011.05]
[Antithetic Variates]-> 1st premium=2024.48]
[Antithetic Variates]-> 1st premium=2057.08]
[Antithetic Variates]-> 1st premium=2073.54]
[Antithetic Variates]-> 1st premium=2092.07]
[Antithetic Variates]-> 1st premium=2107.68]
[Antithetic Variates]-> 1st premium=2123.56]
[Antithetic Variates]-> 1st premium=2138.04]
[Antithetic Variates]-> 1st premium=2158.22]
[Antithetic Variates]-> 1st premium=2174.85]
[Antithetic Variates]-> 1st premium=2202.35]
[Antithetic Variates]-> 1st premium=2235.55]
[Antithetic Variates]-> 1st premium=2265.82]
[Antithetic Variates]-> 1st premium=2291.63]
[Antithetic Variates]-> 1st premium=2307.66]
[Antithetic Variates]-> 1st premium=2321.87]
[Antithetic Variates]-> 1st premium=2358.11]
[Antithetic Variates]-> 1st premium=2381.2]
[Antithetic Variates]-> 1st premium=2411.19]
[Antithetic Variates]-> 1st premium=2447.53]
[Antithetic Variates]-> 1st premium=2466.65]
[Antithetic Variates]-> 1st premium=2484.86]
[Antithetic Variates]-> 1st premium=2506.07]
[Antithetic Variates]-> 1st premium=2537.57]
[Antithetic Variates]-> 1st premium=2552.62]
[Antithetic Variates]-> 1st premium=2583.26]
[Antithetic Variates]-> 1st premium=2602.4]
[Antithetic Variates]-> 1st premium=2625.84]
[Antithetic Variates]-> 1st premium=2647.94]
[Antithetic Variates]-> 1st premium=2671.51]
[Antithetic Variates]-> 1st premium=2690.58]
[Antithetic Variates]-> 1st premium=2713.57]
[Antithetic Variates]-> 1st premium=2738.04]
[Antithetic Variates]-> 1st premium=2756.85]
[Antithetic Variates]-> 1st premium=2786.87]
[Antithetic Variates]-> 1st premium=2806.33]
[Antithetic Variates]-> 1st premium=2824.34]
[Antithetic Variates]-> 1st premium=2838.37]
[Antithetic Variates]-> 1st premium=2865.93]
[Antithetic Variates]-> 1st premium=2887.66]
[Antithetic Variates]-> 1st premium=2915.39]
[Antithetic Variates]-> 1st premium=2933.3]
[Antithetic Variates]-> 1st premium=2956.33]
[Antithetic Variates]-> 1st premium=2969.93]
[Antithetic Variates]-> 1st premium=2990.88]
[Antithetic Variates]-> 1st premium=3012.35]
[Antithetic Variates]-> 1st premium=3025.88]
[Antithetic Variates]-> 1st premium=3047.97]
[Antithetic Variates]-> 1st premium=3063.2]
[Antithetic Variates]-> 1st premium=3101.02]
[Antithetic Variates]-> 1st premium=3123.56]
[Antithetic Variates]-> 1st premium=3140.92]
[Antithetic Variates]-> 1st premium=3156.49]
[Antithetic Variates]-> 1st premium=3170.04]
[Antithetic Variates]-> 1st premium=3189.92]
[Antithetic Variates]-> 1st premium=3208.8]
[Antithetic Variates]-> 1st premium=3224.88]
[Antithetic Variates]-> 1st premium=3254.77]
[Antithetic Variates]-> 1st premium=3274.63]
[Antithetic Variates]-> 1st premium=3290.15]
[Antithetic Variates]-> 1st premium=3324.42]
[Antithetic Variates]-> 1st premium=3348.04]
[Antithetic Variates]-> 1st premium=3362.74]
[Antithetic Variates]-> 1st premium=3381.66]
[Antithetic Variates]-> 1st premium=3401.3]
[Antithetic Variates]-> 1st premium=3420.09]
[Antithetic Variates]-> 1st premium=3434.36]
[Antithetic Variates]-> 1st premium=3452.9]
[Antithetic Variates]-> 1st premium=3470.28]
[Antithetic Variates]-> 1st premium=3493.89]
[Antithetic Variates]-> 1st premium=3516.05]
[Antithetic Variates]-> 1st premium=3532.55]
[Antithetic Variates]-> 1st premium=3546.95]
[Antithetic Variates]-> 1st premium=3572.25]
[Antithetic Variates]-> 1st premium=3588.04]
[Antithetic Variates]-> 1st premium=3613.13]
[Antithetic Variates]-> 1st premium=3626.48]
[Antithetic Variates]-> 1st premium=3641.51]
[Antithetic Variates]-> 1st premium=3670.17]
[Antithetic Variates]-> 1st premium=3698.35]
[Antithetic Variates]-> 1st premium=3724.96]
[Antithetic Variates]-> 1st premium=3740.02]
[Antithetic Variates]-> 1st premium=3756.81]
[Antithetic Variates]-> 1st premium=3774.51]
[Antithetic Variates]-> 1st premium=3794.88]
[Antithetic Variates]-> 1st premium=3821.21]
[Antithetic Variates]-> 1st premium=3841.96]
[Antithetic Variates]-> 1st premium=3858.69]
[Antithetic Variates]-> 1st premium=3909.31]
[Antithetic Variates]-> 1st premium=3930.41]
[Antithetic Variates]-> 1st premium=3958.18]
[Antithetic Variates]-> 1st premium=3976.05]
[Antithetic Variates]-> 1st premium=3997.47]
[Antithetic Variates]-> 1st premium=4041.8]
[Antithetic Variates]-> 1st premium=4071.45]
[Antithetic Variates]-> 1st premium=4099.05]
[Antithetic Variates]-> 1st premium=4112.95]
[Antithetic Variates]-> 1st premium=4138.07]
[Antithetic Variates]-> 1st premium=4151.85]
[Antithetic Variates]-> 1st premium=4181.22]
[Antithetic Variates]-> 1st premium=4200.43]
[Antithetic Variates]-> 1st premium=4214.44]
[Antithetic Variates]-> 1st premium=4230.59]
[Antithetic Variates]-> 1st premium=4253.61]
[Antithetic Variates]-> 1st premium=4267.28]
[Antithetic Variates]-> 1st premium=4283.45]
[Antithetic Variates]-> 1st premium=4304.62]
[Antithetic Variates]-> 1st premium=4329.1]
[Antithetic Variates]-> 1st premium=4347.17]
[Antithetic Variates]-> 1st premium=4390.24]
[Antithetic Variates]-> 1st premium=4419.69]
[Antithetic Variates]-> 1st premium=4449.03]
[Antithetic Variates]-> 1st premium=4462.46]
[Antithetic Variates]-> 1st premium=4481.72]
[Antithetic Variates]-> 1st premium=4496.02]
[Antithetic Variates]-> 1st premium=4524.95]
[Antithetic Variates]-> 1st premium=4542.2]
[Antithetic Variates]-> 1st premium=4559.37]
[Antithetic Variates]-> 1st premium=4598.74]
[Antithetic Variates]-> 1st premium=4622.88]
[Antithetic Variates]-> 1st premium=4652.19]
[Antithetic Variates]-> 1st premium=4697.28]
[Antithetic Variates]-> 1st premium=4715.22]
[Antithetic Variates]-> 1st premium=4732.33]
[Antithetic Variates]-> 1st premium=4757.32]
[Antithetic Variates]-> 1st premium=4793.73]
[Antithetic Variates]-> 1st premium=4815.21]
[Antithetic Variates]-> 1st premium=4830.99]
[Antithetic Variates]-> 1st premium=4849.03]
[Antithetic Variates]-> 1st premium=4874.36]
[Antithetic Variates]-> 1st premium=4893.72]
[Antithetic Variates]-> 1st premium=4907.45]
[Antithetic Variates]-> 1st premium=4923.63]
[Antithetic Variates]-> 1st premium=4954.67]
[Antithetic Variates]-> 1st premium=4982.29]
[Antithetic Variates]-> 1st premium=5002.53]
[Antithetic Variates]-> 1st premium=5017.52]
[Antithetic Variates]-> 1st premium=5039.13]
[Antithetic Variates]-> 1st premium=5057.88]
[Antithetic Variates]-> 1st premium=5089.5]
[Antithetic Variates]-> 1st premium=5104.16]
[Antithetic Variates]-> 1st premium=5117.54]
[Antithetic Variates]-> 1st premium=5147.64]
[Antithetic Variates]-> 1st premium=5161.57]
[Antithetic Variates]-> 1st premium=5187.98]
[Antithetic Variates]-> 1st premium=5210.22]
[Antithetic Variates]-> 1st premium=5228.36]
[Antithetic Variates]-> 1st premium=5253.14]
[Antithetic Variates]-> 1st premium=5271.7]
[Antithetic Variates]-> 1st premium=5292.24]
[Antithetic Variates]-> 1st premium=5307.53]
[Antithetic Variates]-> 1st premium=5331.57]
[Antithetic Variates]-> 1st premium=5347.15]
[Antithetic Variates]-> 1st premium=5362.29]
[Antithetic Variates]-> 1st premium=5384.4]
[Antithetic Variates]-> 1st premium=5402.2]
[Antithetic Variates]-> 1st premium=5425.1]
[Antithetic Variates]-> 1st premium=5446.15]
[Antithetic Variates]-> 1st premium=5483.28]
[Antithetic Variates]-> 1st premium=5498.14]
[Antithetic Variates]-> 1st premium=5520.7]
[Antithetic Variates]-> 1st premium=5539.22]
[Antithetic Variates]-> 1st premium=5553.31]
[Antithetic Variates]-> 1st premium=5571.68]
[Antithetic Variates]-> 1st premium=5591.99]
[Antithetic Variates]-> 1st premium=5619.06]
[Antithetic Variates]-> 1st premium=5636.52]
[Antithetic Variates]-> 1st premium=5656.33]
[Antithetic Variates]-> 1st premium=5672.1]
[Antithetic Variates]-> 1st premium=5688.39]
[Antithetic Variates]-> 1st premium=5702.24]
[Antithetic Variates]-> 1st premium=5720.91]
[Antithetic Variates]-> 1st premium=5745.95]
[Antithetic Variates]-> 1st premium=5762.29]
[Antithetic Variates]-> 1st premium=5778.01]
[Antithetic Variates]-> 1st premium=5813.14]
[Antithetic Variates]-> 1st premium=5836.94]
[Antithetic Variates]-> 1st premium=5860.36]
[Antithetic Variates]-> 1st premium=5879.74]
[Antithetic Variates]-> 1st premium=5895.18]
[Antithetic Variates]-> 1st premium=5917.25]
[Antithetic Variates]-> 1st premium=5941.57]
[Antithetic Variates]-> 1st premium=5958.39]
[Antithetic Variates]-> 1st premium=5980.73]
[Antithetic Variates]-> 1st premium=6004.62]
[Antithetic Variates]-> 1st premium=6039.07]
[Antithetic Variates]-> 1st premium=6058.22]
[Antithetic Variates]-> 1st premium=6083.92]
[Antithetic Variates]-> 1st premium=6099.72]
[Antithetic Variates]-> 1st premium=6123.6]
[Antithetic Variates]-> 1st premium=6144.49]
[Antithetic Variates]-> 1st premium=6158.91]
[Antithetic Variates]-> 1st premium=6178.42]
[Antithetic Variates]-> 1st premium=6203.42]
[Antithetic Variates]-> 1st premium=6230.46]
[Antithetic Variates]-> 1st premium=6245.35]
[Antithetic Variates]-> 1st premium=6258.66]
[Antithetic Variates]-> 1st premium=6276.48]
[Antithetic Variates]-> 1st premium=6292.62]
[Antithetic Variates]-> 1st premium=6317.52]
[Antithetic Variates]-> 1st premium=6338.28]
[Antithetic Variates]-> 1st premium=6355.55]
[Antithetic Variates]-> 1st premium=6369.23]
[Antithetic Variates]-> 1st premium=6387.09]
[Antithetic Variates]-> 1st premium=6402.1]
[Antithetic Variates]-> 1st premium=6417.02]
[Antithetic Variates]-> 1st premium=6433.67]
[Antithetic Variates]-> 1st premium=6469.59]
[Antithetic Variates]-> 1st premium=6491.3]
[Antithetic Variates]-> 1st premium=6507.34]
[Antithetic Variates]-> 1st premium=6537.95]
[Antithetic Variates]-> 1st premium=6554.14]
[Antithetic Variates]-> 1st premium=6572.81]
[Antithetic Variates]-> 1st premium=6594.59]
[Antithetic Variates]-> 1st premium=6623.1]
[Antithetic Variates]-> 1st premium=6655.72]
[Antithetic Variates]-> 1st premium=6673.24]
[Antithetic Variates]-> 1st premium=6696.1]
[Antithetic Variates]-> 1st premium=6733.13]
[Antithetic Variates]-> 1st premium=6749.33]
[Antithetic Variates]-> 1st premium=6770.14]
[Antithetic Variates]-> 1st premium=6793.59]
[Antithetic Variates]-> 1st premium=6807.47]
[Antithetic Variates]-> 1st premium=6832.32]
[Antithetic Variates]-> 1st premium=6849.76]
[Antithetic Variates]-> 1st premium=6869.55]
[Antithetic Variates]-> 1st premium=6887.01]
[Antithetic Variates]-> 1st premium=6912.42]
[Antithetic Variates]-> 1st premium=6936.16]
[Antithetic Variates]-> 1st premium=6952.27]
[Antithetic Variates]-> 1st premium=6966.86]
[Antithetic Variates]-> 1st premium=6994.96]
[Antithetic Variates]-> 1st premium=7026.3]
[Antithetic Variates]-> 1st premium=7051.05]
[Antithetic Variates]-> 1st premium=7091]
[Antithetic Variates]-> 1st premium=7107.61]
[Antithetic Variates]-> 1st premium=7147.79]
[Antithetic Variates]-> 1st premium=7165.36]
[Antithetic Variates]-> 1st premium=7184.38]
[Antithetic Variates]-> 1st premium=7208.7]
[Antithetic Variates]-> 1st premium=7235.11]
[Antithetic Variates]-> 1st premium=7248.83]
[Antithetic Variates]-> 1st premium=7271.03]
[Antithetic Variates]-> 1st premium=7289.08]
[Antithetic Variates]-> 1st premium=7309.17]
[Antithetic Variates]-> 1st premium=7324.07]
[Antithetic Variates]-> 1st premium=7353.89]
[Antithetic Variates]-> 1st premium=7379.43]
[Antithetic Variates]-> 1st premium=7415.18]
[Antithetic Variates]-> 1st premium=7441.04]
[Antithetic Variates]-> 1st premium=7461.49]
[Antithetic Variates]-> 1st premium=7481.5]
[Antithetic Variates]-> 1st premium=7500.38]
[Antithetic Variates]-> 1st premium=7517.8]
[Antithetic Variates]-> 1st premium=7546.43]
[Antithetic Variates]-> 1st premium=7566.1]
[Antithetic Variates]-> 1st premium=7586.32]
[Antithetic Variates]-> 1st premium=7607.19]
[Antithetic Variates]-> 1st premium=7621.73]
[Antithetic Variates]-> 1st premium=7650.35]
[Antithetic Variates]-> 1st premium=7664.56]
[Antithetic Variates]-> 1st premium=7684.03]
[Antithetic Variates]-> 1st premium=7702.96]
[Antithetic Variates]-> 1st premium=7718.35]
[Antithetic Variates]-> 1st premium=7739.13]
[Antithetic Variates]-> 1st premium=7763.31]
[Antithetic Variates]-> 1st premium=7776.82]
[Antithetic Variates]-> 1st premium=7821.41]
[Antithetic Variates]-> 1st premium=7845.6]
[Antithetic Variates]-> 1st premium=7870.45]
[Antithetic Variates]-> 1st premium=7911.69]
[Antithetic Variates]-> 1st premium=7932.61]
[Antithetic Variates]-> 1st premium=7958.76]
[Antithetic Variates]-> 1st premium=7977.24]
[Antithetic Variates]-> 1st premium=7996.84]
[Antithetic Variates]-> 1st premium=8025.78]
[Antithetic Variates]-> 1st premium=8040.03]
[Antithetic Variates]-> 1st premium=8057.8]
[Antithetic Variates]-> 1st premium=8084.79]
[Antithetic Variates]-> 1st premium=8110.56]
[Antithetic Variates]-> 1st premium=8127.45]
[Antithetic Variates]-> 1st premium=8143.86]
[Antithetic Variates]-> 1st premium=8166.68]
[Antithetic Variates]-> 1st premium=8185.31]
[Antithetic Variates]-> 1st premium=8210.89]
[Antithetic Variates]-> 1st premium=8226.11]
[Antithetic Variates]-> 1st premium=8251.44]
[Antithetic Variates]-> 1st premium=8286.66]
[Antithetic Variates]-> 1st premium=8303.39]
[Antithetic Variates]-> 1st premium=8324.42]
[Antithetic Variates]-> 1st premium=8347.41]
[Antithetic Variates]-> 1st premium=8363.53]
[Antithetic Variates]-> 1st premium=8379.01]
[Antithetic Variates]-> 1st premium=8394.57]
[Antithetic Variates]-> 1st premium=8409.01]
[Antithetic Variates]-> 1st premium=8425.12]
[Antithetic Variates]-> 1st premium=8438.84]
[Antithetic Variates]-> 1st premium=8464.32]
[Antithetic Variates]-> 1st premium=8484.57]
[Antithetic Variates]-> 1st premium=8499.88]
[Antithetic Variates]-> 1st premium=8516.43]
[Antithetic Variates]-> 1st premium=8539.88]
[Antithetic Variates]-> 1st premium=8564.6]
[Antithetic Variates]-> 1st premium=8582.33]
[Antithetic Variates]-> 1st premium=8596.2]
[Antithetic Variates]-> 1st premium=8615.43]
[Antithetic Variates]-> 1st premium=8644.25]
[Antithetic Variates]-> 1st premium=8663.99]
[Antithetic Variates]-> 1st premium=8684.11]
[Antithetic Variates]-> 1st premium=8702.4]
[Antithetic Variates]-> 1st premium=8744.41]
[Antithetic Variates]-> 1st premium=8758.91]
[Antithetic Variates]-> 1st premium=8777.67]
[Antithetic Variates]-> 1st premium=8813.72]
[Antithetic Variates]-> 1st premium=8837.48]
[Antithetic Variates]-> 1st premium=8855.49]
[Antithetic Variates]-> 1st premium=8876.52]
[Antithetic Variates]-> 1st premium=8890.67]
[Antithetic Variates]-> 1st premium=8907.36]
[Antithetic Variates]-> 1st premium=8923.39]
[Antithetic Variates]-> 1st premium=8939.89]
[Antithetic Variates]-> 1st premium=8963.43]
[Antithetic Variates]-> 1st premium=8977.21]
[Antithetic Variates]-> 1st premium=8999.26]
[Antithetic Variates]-> 1st premium=9023.99]
[Antithetic Variates]-> 1st premium=9038.94]
[Antithetic Variates]-> 1st premium=9056.33]
[Antithetic Variates]-> 1st premium=9078.8]
[Antithetic Variates]-> 1st premium=9109.04]
[Antithetic Variates]-> 1st premium=9130.31]
[Antithetic Variates]-> 1st premium=9156.05]
[Antithetic Variates]-> 1st premium=9176.21]
[Antithetic Variates]-> 1st premium=9192.88]
[Antithetic Variates]-> 1st premium=9212.31]
[Antithetic Variates]-> 1st premium=9230.24]
[Antithetic Variates]-> 1st premium=9249.13]
[Antithetic Variates]-> 1st premium=9275.31]
[Antithetic Variates]-> 1st premium=9312.84]
[Antithetic Variates]-> 1st premium=9329.76]
[Antithetic Variates]-> 1st premium=9355.79]
[Antithetic Variates]-> 1st premium=9373.5]
[Antithetic Variates]-> 1st premium=9393.86]
[Antithetic Variates]-> 1st premium=9407.39]
[Antithetic Variates]-> 1st premium=9436.47]
[Antithetic Variates]-> 1st premium=9458.52]
[Antithetic Variates]-> 1st premium=9487.78]
[Antithetic Variates]-> 1st premium=9515.43]
[Antithetic Variates]-> 1st premium=9534.58]
[Antithetic Variates]-> 1st premium=9557.01]
[Antithetic Variates]-> 1st premium=9582.21]
[Antithetic Variates]-> 1st premium=9613.06]
[Antithetic Variates]-> 1st premium=9631.2]
[Antithetic Variates]-> 1st premium=9644.78]
[Antithetic Variates]-> 1st premium=9661.53]
[Antithetic Variates]-> 1st premium=9677.8]
[Antithetic Variates]-> 1st premium=9708.69]
[Antithetic Variates]-> 1st premium=9750.22]
[Antithetic Variates]-> 1st premium=9769.18]
[Antithetic Variates]-> 1st premium=9802.1]
[Antithetic Variates]-> 1st premium=9815.75]
[Antithetic Variates]-> 1st premium=9830.45]
[Antithetic Variates]-> 1st premium=9848.78]
[Antithetic Variates]-> 1st premium=9868.63]
[Antithetic Variates]-> 1st premium=9896.83]
[Antithetic Variates]-> 1st premium=9928.91]
[Antithetic Variates]-> 1st premium=9942.54]
[Antithetic Variates]-> 1st premium=9973.77]
[Antithetic Variates]-> 1st premium=10003.6]
[Antithetic Variates]-> 1st premium=10040.6]
[Antithetic Variates]-> 1st premium=10057.7]
[Antithetic Variates]-> 1st premium=10079]
[Antithetic Variates]-> 1st premium=10099.4]
[Antithetic Variates]-> 1st premium=10121.2]
[Antithetic Variates]-> 1st premium=10164.8]
[Antithetic Variates]-> 1st premium=10188.1]
[Antithetic Variates]-> 1st premium=10202.9]
[Antithetic Variates]-> 1st premium=10219.5]
[Antithetic Variates]-> 1st premium=10233]
[Antithetic Variates]-> 1st premium=10260]
[Antithetic Variates]-> 1st premium=10281.7]
[Antithetic Variates]-> 1st premium=10305.8]
[Antithetic Variates]-> 1st premium=10327.8]
[Antithetic Variates]-> 1st premium=10348.5]
[Antithetic Variates]-> 1st premium=10369.1]
[Antithetic Variates]-> 1st premium=10392.7]
[Antithetic Variates]-> 1st premium=10407.5]
[Antithetic Variates]-> 1st premium=10428.3]
[Antithetic Variates]-> 1st premium=10443.5]
[Antithetic Variates]-> 1st premium=10460.6]
[Antithetic Variates]-> 1st premium=10479.9]
[Antithetic Variates]-> 1st premium=10496.5]
[Antithetic Variates]-> 1st premium=10510.3]
[Antithetic Variates]-> 1st premium=10531]
[Antithetic Variates]-> 1st premium=10571.2]
[Antithetic Variates]-> 1st premium=10585.5]
[Antithetic Variates]-> 1st premium=10600.2]
[Antithetic Variates]-> 1st premium=10616.1]
[Antithetic Variates]-> 1st premium=10633.1]
[Antithetic Variates]-> 1st premium=10654.8]
[Antithetic Variates]-> 1st premium=10677.6]
[Antithetic Variates]-> 1st premium=10701]
[Antithetic Variates]-> 1st premium=10716.8]
[Antithetic Variates]-> 1st premium=10734.1]
[Antithetic Variates]-> 1st premium=10762.9]
[Antithetic Variates]-> 1st premium=10784.1]
[Antithetic Variates]-> 1st premium=10811.4]
[Antithetic Variates]-> 1st premium=10825.9]
[Antithetic Variates]-> 1st premium=10854.1]
[Antithetic Variates]-> 1st premium=10871.1]
[Antithetic Variates]-> 1st premium=10893.6]
[Antithetic Variates]-> 1st premium=10909.3]
[Antithetic Variates]-> 1st premium=10937.1]
[Antithetic Variates]-> 1st premium=10950.6]
[Antithetic Variates]-> 1st premium=10965.2]
[Antithetic Variates]-> 1st premium=10978.6]
[Antithetic Variates]-> 1st premium=11001.7]
[Antithetic Variates]-> 1st premium=11026.1]
[Antithetic Variates]-> 1st premium=11055.3]
[Antithetic Variates]-> 1st premium=11071.1]
[Antithetic Variates]-> 1st premium=11086.4]
[Antithetic Variates]-> 1st premium=11108.1]
[Antithetic Variates]-> 1st premium=11122.6]
[Antithetic Variates]-> 1st premium=11140.2]
[Antithetic Variates]-> 1st premium=11169.1]
[Antithetic Variates]-> 1st premium=11184.6]
[Antithetic Variates]-> 1st premium=11211.6]
[Antithetic Variates]-> 1st premium=11236.5]
[Antithetic Variates]-> 1st premium=11266.9]
[Antithetic Variates]-> 1st premium=11286.4]
[Antithetic Variates]-> 1st premium=11300]
[Antithetic Variates]-> 1st premium=11327.8]
[Antithetic Variates]-> 1st premium=11355.7]
[Antithetic Variates]-> 1st premium=11382.2]
[Antithetic Variates]-> 1st premium=11403.2]
[Antithetic Variates]-> 1st premium=11423.8]
[Antithetic Variates]-> 1st premium=11445]
[Antithetic Variates]-> 1st premium=11470.2]
[Antithetic Variates]-> 1st premium=11485.5]
[Antithetic Variates]-> 1st premium=11512.5]
[Antithetic Variates]-> 1st premium=11550.6]
[Antithetic Variates]-> 1st premium=11571.7]
[Antithetic Variates]-> 1st premium=11594.2]
[Antithetic Variates]-> 1st premium=11617.1]
[Antithetic Variates]-> 1st premium=11644.1]
[Antithetic Variates]-> 1st premium=11662.4]
[Antithetic Variates]-> 1st premium=11685.6]
[Antithetic Variates]-> 1st premium=11712.6]
[Antithetic Variates]-> 1st premium=11734.2]
[Antithetic Variates]-> 1st premium=11768.5]
[Antithetic Variates]-> 1st premium=11793.3]
[Antithetic Variates]-> 1st premium=11814.2]
[Antithetic Variates]-> 1st premium=11830.5]
[Antithetic Variates]-> 1st premium=11844.6]
[Antithetic Variates]-> 1st premium=11868.4]
[Antithetic Variates]-> 1st premium=11888.2]
[Antithetic Variates]-> 1st premium=11918]
[Antithetic Variates]-> 1st premium=11935.3]
[Antithetic Variates]-> 1st premium=11954.1]
[Antithetic Variates]-> 1st premium=11981.2]
[Antithetic Variates]-> 1st premium=11996.9]
[Antithetic Variates]-> 1st premium=12014.3]
[Antithetic Variates]-> 1st premium=12028.3]
[Antithetic Variates]-> 1st premium=12062.1]
[Antithetic Variates]-> 1st premium=12075.6]
[Antithetic Variates]-> 1st premium=12093.8]
[Antithetic Variates]-> 1st premium=12110.6]
[Antithetic Variates]-> 1st premium=12133.9]
[Antithetic Variates]-> 1st premium=12159.9]
[Antithetic Variates]-> 1st premium=12180.8]
[Antithetic Variates]-> 1st premium=12198.6]
[Antithetic Variates]-> 1st premium=12214.8]
[Antithetic Variates]-> 1st premium=12230.7]
[Antithetic Variates]-> 1st premium=12249]
[Antithetic Variates]-> 1st premium=12264]
[Antithetic Variates]-> 1st premium=12286.1]
[Antithetic Variates]-> 1st premium=12308.4]
[Antithetic Variates]-> 1st premium=12327]
[Antithetic Variates]-> 1st premium=12368.1]
[Antithetic Variates]-> 1st premium=12385.6]
[Antithetic Variates]-> 1st premium=12422.5]
[Antithetic Variates]-> 1st premium=12443.3]
[Antithetic Variates]-> 1st premium=12478.8]
[Antithetic Variates]-> 1st premium=12496.8]
[Antithetic Variates]-> 1st premium=12522.8]
[Antithetic Variates]-> 1st premium=12547.6]
[Antithetic Variates]-> 1st premium=12568.2]
